t[K],phi
872.2000000000085,1.0139973403748708
873.0000000000085,1.0140024996737798
873.8000000000086,1.0140076184730789
874.6000000000085,1.014012696961301
875.4000000000085,1.0140177353260469
876.2000000000086,1.0140227337539902
877.0000000000086,1.0140276924308809
877.8000000000086,1.0140326115415543
878.6000000000085,1.014037491269932
879.4000000000086,1.0140423317990297
880.2000000000087,1.0140471333109597
881.0000000000086,1.0140518959869387
881.8000000000086,1.0140566200072902
882.6000000000087,1.014061305551451
883.4000000000087,1.014065952797975
884.2000000000087,1.0140705619245383
885.0000000000086,1.0140751331079452
885.8000000000087,1.0140796665241305
886.6000000000088,1.0140841623481671
887.4000000000087,1.014088620754268
888.2000000000087,1.0140930419157934
889.0000000000088,1.014097426005253
889.8000000000088,1.0141017731943127
890.6000000000088,1.014106083653798
891.4000000000087,1.0141103575536994
892.2000000000088,1.0141145950631751
893.0000000000089,1.0141187963505582
893.8000000000088,1.0141229615833591
894.6000000000088,1.014127090928271
895.4000000000088,1.0141311845511736
896.2000000000089,1.0141352426171388
897.0000000000089,1.014139265290433
897.8000000000088,1.0141432527345233
898.6000000000089,1.0141472051120815
899.400000000009,1.014151122584987
900.2000000000089,1.0141550053143336
901.0000000000089,1.0141588534604309
901.8000000000089,1.0141626671828108
902.600000000009,1.0141664466402307
903.400000000009,1.0141701919906767
904.2000000000089,1.0141739033913713
905.000000000009,1.0141775809987723
905.800000000009,1.0141812249685815
906.600000000009,1.0141848354557461
907.400000000009,1.014188412614464
908.200000000009,1.0141919565981872
909.0000000000091,1.0141954675596263
909.800000000009,1.0141989456507536
910.600000000009,1.014202391022808
911.4000000000091,1.0142058038262989
912.2000000000091,1.0142091842110097
913.0000000000091,1.0142125323260007
913.800000000009,1.0142158483196164
914.6000000000091,1.014219132339484
915.4000000000092,1.0142223845325224
916.2000000000091,1.0142256050449436
917.0000000000091,1.0142287940222552
917.8000000000092,1.0142319516092675
918.6000000000092,1.014235077950094
919.4000000000092,1.0142381731881565
920.2000000000091,1.01424123746619
921.0000000000092,1.014244270926244
921.8000000000093,1.0142472737096873
922.6000000000092,1.0142502459572114
923.4000000000092,1.0142531878088348
924.2000000000093,1.014256099403906
925.0000000000093,1.014258980881107
925.8000000000093,1.014261832378457
926.6000000000092,1.0142646540333145
927.4000000000093,1.0142674459823844
928.2000000000094,1.0142702083617174
929.0000000000093,1.0142729413067166
929.8000000000093,1.0142756449521384
930.6000000000093,1.0142783194320977
931.4000000000094,1.0142809648800704
932.2000000000094,1.0142835814288982
933.0000000000093,1.0142861692107885
933.8000000000094,1.0142887283573225
934.6000000000095,1.0142912589994544
